id,CON_DS2U,CON_H9,CON_IMR,DS_2DS3,DS_DSP
AP000842.1,1.0,2.0,6.0,5.0,0.0
VSIG10L2,6.0,6.0,8.0,9.0,7.0
CDON,6208.0,5369.0,6281.0,6043.0,6363.0
AP000821.1,0.0,0.0,0.0,1.0,0.0
AP000821.2,3.0,3.0,4.0,3.0,0.0
AP001893.3,83.0,96.0,132.0,62.0,59.0
RPUSD4,1494.0,1089.0,1355.0,1297.0,1246.0
AP001893.1,2.0,2.0,4.0,2.0,0.0
FAM118B,2358.0,1987.0,2192.0,2152.0,2648.0
SRPRA,1319.0,1633.0,1927.0,1571.0,1178.0
FOXRED1,3831.0,3887.0,4370.0,3109.0,3658.0
TIRAP,753.0,942.0,697.0,811.0,873.0
AP001318.1,3.0,5.0,1.0,4.0,7.0
AP001318.2,981.0,973.0,1188.0,1386.0,1264.0
DCPS,1424.0,1125.0,1299.0,954.0,1255.0
GSEC,484.0,383.0,524.0,544.0,423.0
ST3GAL4,1888.0,1557.0,1516.0,1624.0,1884.0
KIRREL3,13614.0,22177.0,15240.0,20162.0,44152.0
KIRREL3-AS1,167.0,292.0,191.0,243.0,386.0
AP001783.1,538.0,675.0,703.0,811.0,1632.0
AP002833.1,107.0,169.0,90.0,141.0,355.0
KIRREL3-AS2,6.0,14.0,9.0,14.0,38.0
AP002833.2,7.0,28.0,10.0,7.0,28.0
KIRREL3-AS3,1.0,5.0,0.0,0.0,3.0
AP001993.1,19.0,71.0,36.0,159.0,62.0
AP003121.1,2.0,20.0,4.0,44.0,7.0
LINC02712,22.0,46.0,28.0,76.0,214.0
LINC02725,9.0,9.0,12.0,7.0,6.0
LINC02098,2.0,4.0,1.0,2.0,2.0
ETS1,31.0,54.0,72.0,4.0,8.0
ETS1-AS1,0.0,0.0,0.0,0.0,0.0
AP001122.1,0.0,0.0,0.0,1.0,0.0
FLI1,16.0,19.0,16.0,16.0,7.0
SENCR,0.0,0.0,0.0,0.0,0.0
KCNJ1,44.0,12.0,15.0,10.0,2.0
KCNJ5,137.0,200.0,265.0,30.0,34.0
C11orf45,15.0,10.0,5.0,3.0,2.0
TP53AIP1,13.0,22.0,15.0,7.0,16.0
ARHGAP32,12660.0,13326.0,12711.0,14518.0,15447.0
BARX2,1.0,4.0,8.0,4.0,2.0
AP003500.1,0.0,0.0,0.0,0.0,0.0
LINC01395,1.0,0.0,0.0,0.0,0.0
AP003327.2,2.0,3.0,2.0,0.0,3.0
TMEM45B,22.0,29.0,37.0,25.0,14.0
NFRKB,1924.0,1735.0,1870.0,1777.0,1538.0
PRDM10,2481.0,2206.0,2378.0,2725.0,3299.0
LINC00167,3.0,13.0,5.0,9.0,22.0
APLP2,12287.0,12279.0,13694.0,11178.0,11052.0
ST14,2.0,3.0,5.0,3.0,7.0
ZBTB44,4774.0,4966.0,4785.0,5545.0,4526.0
ZBTB44-DT,79.0,66.0,91.0,109.0,109.0
ADAMTS8,142.0,138.0,89.0,106.0,138.0
ADAMTS15,122.0,111.0,118.0,78.0,47.0
C11orf44,6.0,2.0,5.0,6.0,4.0
AP003486.2,4.0,10.0,16.0,1.0,5.0
LINC02551,30.0,53.0,33.0,49.0,38.0
AP003486.1,167.0,213.0,171.0,130.0,151.0
SNX19,1579.0,2502.0,1830.0,1487.0,1909.0
AP002856.3,1.0,0.0,1.0,1.0,0.0
AP002856.1,0.0,0.0,0.0,0.0,0.0
AP002856.4,2.0,1.0,2.0,2.0,0.0
AP002856.2,3.0,10.0,8.0,5.0,35.0
NTM,19119.0,18259.0,20241.0,25824.0,11674.0
AP003025.1,245.0,211.0,345.0,368.0,202.0
AP003025.2,282.0,286.0,381.0,448.0,192.0
NTM-AS1,198.0,168.0,203.0,228.0,145.0
AP000844.2,128.0,103.0,107.0,211.0,57.0
AP000844.1,104.0,132.0,212.0,95.0,64.0
NTM-IT,0.0,2.0,0.0,0.0,0.0
OPCML,31004.0,19415.0,26480.0,41673.0,12343.0
OPCML-IT2,8.0,5.0,7.0,3.0,0.0
OPCML-IT1,4.0,3.0,13.0,5.0,3.0
AP004606.1,6.0,6.0,9.0,16.0,4.0
LINC02743,1.0,15.0,2.0,17.0,10.0
SPATA19,1.0,4.0,1.0,2.0,0.0
IGSF9B,840.0,1128.0,994.0,1693.0,1536.0
LINC02730,4.0,15.0,32.0,16.0,23.0
LINC02731,220.0,259.0,296.0,315.0,755.0
AP000911.1,2.0,2.0,1.0,3.0,3.0
JAM3,5840.0,5091.0,6526.0,5823.0,6101.0
NCAPD3,2697.0,2230.0,2177.0,1967.0,2390.0
AP001775.2,22.0,18.0,18.0,11.0,19.0
VPS26B,3110.0,2892.0,3348.0,3766.0,3289.0
THYN1,6404.0,4339.0,5065.0,3769.0,3886.0
ACAD8,1359.0,1186.0,1198.0,1116.0,1149.0
GLB1L3,120.0,104.0,49.0,37.0,45.0
GLB1L2,385.0,261.0,406.0,224.0,213.0
B3GAT1,2066.0,1985.0,2042.0,2112.0,1724.0
AP004608.1,876.0,1163.0,756.0,965.0,944.0
AP004550.1,14.0,19.0,4.0,26.0,10.0
AP001999.3,0.0,0.0,1.0,1.0,0.0
AP001999.1,0.0,0.0,0.0,0.0,0.0
AP001999.2,1.0,2.0,2.0,4.0,1.0
LINC02706,0.0,0.0,0.0,1.0,0.0
LINC02714,9.0,30.0,7.0,16.0,23.0
AP003062.2,0.0,0.0,0.0,0.0,0.0
LINC02697,0.0,0.0,0.0,0.0,0.0
LINC02717,3.0,0.0,2.0,1.0,0.0
LINC02684,0.0,1.0,0.0,0.0,0.0
FAM138D,1.0,1.0,0.0,0.0,0.0
IQSEC3,591.0,1386.0,794.0,1184.0,946.0
AC026369.3,121.0,258.0,195.0,249.0,199.0
AC026369.1,10.0,23.0,17.0,24.0,29.0
AC026369.2,0.0,2.0,0.0,3.0,2.0
AC007406.3,14.0,22.0,24.0,28.0,25.0
SLC6A12,4.0,19.0,18.0,9.0,9.0
AC007406.1,0.0,1.0,1.0,0.0,0.0
AC007406.4,1.0,6.0,0.0,0.0,8.0
SLC6A13,20.0,59.0,45.0,31.0,16.0
AC007406.2,0.0,0.0,1.0,0.0,0.0
AC007406.5,435.0,570.0,493.0,459.0,398.0
KDM5A,8341.0,8069.0,8903.0,9004.0,8487.0
CCDC77,2962.0,2093.0,2852.0,2618.0,2709.0
B4GALNT3,1024.0,692.0,730.0,898.0,362.0
NINJ2,23.0,15.0,8.0,15.0,7.0
AC006205.2,0.0,0.0,0.0,0.0,0.0
AC006205.1,0.0,0.0,0.0,0.0,0.0
AC021054.1,63.0,84.0,30.0,7.0,53.0
LINC02455,0.0,0.0,1.0,0.0,0.0
WNK1,10911.0,11868.0,11037.0,11226.0,10331.0
AC004765.1,14.0,16.0,22.0,30.0,21.0
RAD52,2137.0,1690.0,2131.0,1991.0,1927.0
AC004803.1,308.0,241.0,258.0,161.0,220.0
ERC1,20611.0,16349.0,21159.0,20293.0,19659.0
AC004672.1,41.0,47.0,47.0,29.0,37.0
AC004672.2,1.0,0.0,0.0,0.0,0.0
LINC00942,4.0,6.0,2.0,5.0,4.0
WNT5B,14425.0,10861.0,14136.0,14508.0,10739.0
FBXL14,3440.0,2945.0,3337.0,3190.0,3053.0
ADIPOR2,3985.0,5031.0,4502.0,3223.0,4690.0
AC005343.1,46.0,87.0,69.0,43.0,68.0
CACNA2D4,47.0,29.0,53.0,191.0,11.0
AC005343.4,1.0,7.0,21.0,2.0,5.0
LRTM2,110.0,45.0,39.0,92.0,36.0
AC005342.2,0.0,1.0,1.0,1.0,0.0
LINC00940,7.0,12.0,3.0,8.0,12.0
DCP1B,1605.0,1511.0,1646.0,2028.0,1544.0
CACNA1C,14548.0,13655.0,14298.0,22905.0,16202.0
AC005342.1,17.0,11.0,7.0,14.0,5.0
CACNA1C-IT1,1.0,0.0,0.0,3.0,1.0
CACNA1C-IT2,0.0,0.0,0.0,0.0,0.0
AC005344.1,0.0,0.0,0.0,1.0,0.0
CACNA1C-AS4,0.0,0.0,2.0,3.0,4.0
CACNA1C-IT3,1.0,2.0,1.0,0.0,2.0
AC005293.1,10.0,9.0,4.0,7.0,11.0
AC005414.1,24.0,35.0,32.0,28.0,33.0
CACNA1C-AS3,2.0,6.0,2.0,0.0,1.0
CACNA1C-AS2,87.0,66.0,76.0,112.0,110.0
CACNA1C-AS1,111.0,129.0,144.0,167.0,97.0
LINC02371,31.0,62.0,59.0,37.0,75.0
FKBP4,8372.0,4731.0,8258.0,6487.0,4195.0
ITFG2-AS1,833.0,815.0,1019.0,743.0,614.0
AC005841.1,1.0,0.0,0.0,0.0,0.0
ITFG2,3285.0,3013.0,3529.0,2746.0,3020.0
NRIP2,106.0,120.0,175.0,117.0,110.0
TEX52,60.0,60.0,98.0,60.0,40.0
FOXM1,2121.0,1203.0,1462.0,868.0,1936.0
RHNO1,3388.0,2153.0,2541.0,2355.0,3045.0
TULP3,4228.0,2938.0,3758.0,3789.0,3292.0
AC005911.1,53.0,27.0,37.0,80.0,55.0
TEAD4,478.0,145.0,225.0,119.0,189.0
AC125807.2,17.0,11.0,6.0,8.0,7.0
TSPAN9,1876.0,3890.0,1929.0,3228.0,3961.0
TSPAN9-IT1,1.0,0.0,0.0,0.0,0.0
AC005912.2,0.0,0.0,1.0,0.0,0.0
AC005865.2,9.0,37.0,11.0,19.0,21.0
LINC02827,0.0,9.0,6.0,9.0,15.0
LINC02417,1.0,14.0,0.0,9.0,3.0
PRMT8,1172.0,1323.0,1880.0,912.0,1476.0
AC005908.2,0.0,0.0,0.0,0.0,0.0
AC005908.3,280.0,134.0,160.0,72.0,69.0
CRACR2A,174.0,349.0,229.0,275.0,269.0
AC006207.1,3.0,2.0,1.0,1.0,1.0
PARP11,4159.0,5258.0,4472.0,4983.0,5692.0
AC005842.1,43.0,56.0,54.0,78.0,46.0
AC084375.1,0.0,0.0,0.0,0.0,0.0
CCND2-AS1,245.0,366.0,280.0,369.0,340.0
CCND2,15229.0,14723.0,12481.0,10864.0,14231.0
TIGAR,3446.0,3489.0,3683.0,3818.0,3086.0
FGF23,34.0,20.0,40.0,45.0,40.0
FGF6,3.0,6.0,7.0,3.0,3.0
C12orf4,1329.0,1548.0,1446.0,1465.0,1480.0
RAD51AP1,2854.0,1538.0,1770.0,776.0,2167.0
DYRK4,2212.0,2178.0,2430.0,1756.0,1178.0
AKAP3,71.0,158.0,144.0,77.0,94.0
AC005832.1,0.0,1.0,1.0,1.0,0.0
NDUFA9,4349.0,4251.0,4147.0,3910.0,5031.0
GAU1,948.0,1007.0,1195.0,1119.0,1197.0
GALNT8,3650.0,3903.0,4409.0,5565.0,4818.0
AC005833.2,50.0,124.0,98.0,100.0,98.0
KCNA6,0.0,0.0,0.0,0.0,0.0
AC006063.1,0.0,2.0,1.0,0.0,2.0
AC006063.3,24.0,33.0,23.0,24.0,13.0
AC006063.4,1.0,2.0,2.0,6.0,5.0
AC005906.2,35.0,116.0,30.0,81.0,150.0
KCNA1,26.0,218.0,40.0,246.0,239.0
AC006063.2,1.0,1.0,4.0,8.0,5.0
KCNA5,90.0,368.0,301.0,521.0,596.0
AC005906.3,0.0,1.0,0.0,1.0,0.0
LINC02443,4.0,4.0,12.0,2.0,0.0
AC006206.2,760.0,325.0,1058.0,359.0,84.0
AC006206.1,28.0,8.0,40.0,14.0,1.0
AC007848.2,5.0,3.0,2.0,0.0,0.0
AC007848.1,166.0,151.0,109.0,37.0,131.0
NTF3,352.0,91.0,345.0,20.0,45.0
ANO2,210.0,223.0,186.0,160.0,191.0
VWF,3.0,10.0,16.0,21.0,10.0
AC005845.1,1.0,1.0,0.0,0.0,0.0
CD9,51.0,98.0,122.0,95.0,39.0
PLEKHG6,7.0,16.0,27.0,10.0,9.0
TNFRSF1A,536.0,549.0,682.0,278.0,635.0
SCNN1A,5.0,21.0,11.0,26.0,5.0
LTBR,13.0,54.0,37.0,76.0,10.0
AC005840.2,2.0,1.0,1.0,1.0,0.0
CD27-AS1,1059.0,1369.0,995.0,1564.0,1410.0
CD27,7.0,20.0,15.0,17.0,9.0
TAPBPL,36.0,49.0,97.0,88.0,46.0
VAMP1,174.0,138.0,183.0,242.0,154.0
AC005840.4,0.0,1.0,0.0,0.0,0.0
MRPL51,11924.0,10414.0,10001.0,7380.0,10469.0
NCAPD2,3295.0,1866.0,2411.0,1842.0,2560.0
AC006064.5,0.0,4.0,1.0,0.0,2.0
AC006064.3,2.0,2.0,1.0,2.0,3.0
GAPDH,191230.0,126883.0,192822.0,111576.0,121034.0
AC006064.4,38.0,33.0,42.0,11.0,27.0
IFFO1,597.0,596.0,543.0,574.0,610.0
AC006064.1,12.0,20.0,19.0,16.0,15.0
NOP2,1158.0,1062.0,1241.0,1310.0,996.0
CHD4,12057.0,12652.0,13287.0,12640.0,10156.0
AC006064.2,629.0,1037.0,846.0,1199.0,546.0
LPAR5,13.0,21.0,37.0,45.0,22.0
ACRBP,68.0,72.0,75.0,126.0,73.0
ING4,6902.0,5591.0,6397.0,6750.0,6231.0
AC125494.1,154.0,186.0,217.0,218.0,169.0
ZNF384,1419.0,1221.0,1441.0,1538.0,1219.0
PIANP,2314.0,2228.0,2007.0,1985.0,2105.0
AC125494.3,4.0,2.0,2.0,20.0,5.0
COPS7A,1923.0,1433.0,1538.0,1665.0,1517.0
AC125494.2,14.0,28.0,26.0,23.0,14.0
MLF2,13361.0,11530.0,13221.0,11590.0,13524.0
PTMS,82770.0,74259.0,78307.0,63173.0,82582.0
LAG3,234.0,239.0,191.0,199.0,236.0
CD4,201.0,176.0,217.0,202.0,57.0
GPR162,2336.0,1815.0,2190.0,3417.0,2133.0
P3H3,982.0,632.0,939.0,1115.0,676.0
GNB3,499.0,326.0,618.0,417.0,367.0
CDCA3,2431.0,1122.0,1492.0,714.0,1686.0
USP5,3565.0,2201.0,3140.0,2546.0,2694.0
TPI1,59652.0,33705.0,57911.0,44589.0,25621.0
SPSB2,260.0,297.0,317.0,394.0,274.0
LRRC23,2130.0,1978.0,3123.0,3120.0,1846.0
U47924.3,11.0,7.0,7.0,12.0,7.0
ENO2,10923.0,10823.0,14437.0,16244.0,11725.0
ATN1,4438.0,5096.0,4258.0,5024.0,4249.0
C12orf57,21199.0,17742.0,22153.0,21855.0,23496.0
U47924.2,105.0,52.0,92.0,99.0,114.0
PTPN6,169.0,223.0,208.0,252.0,183.0
MIR200CHG,0.0,0.0,1.0,0.0,0.0
U47924.1,0.0,0.0,0.0,0.0,0.0
PHB2,11937.0,10283.0,11139.0,7870.0,9850.0
EMG1,1975.0,1477.0,1757.0,1360.0,1528.0
LPCAT3,2269.0,1928.0,2271.0,2553.0,2193.0
C1S,1550.0,1621.0,1616.0,2519.0,1043.0
C1R,173.0,70.0,178.0,33.0,82.0
C1RL,341.0,327.0,314.0,136.0,228.0
C1RL-AS1,13.0,18.0,20.0,7.0,12.0
RBP5,57.0,50.0,63.0,52.0,37.0
AC018653.3,33.0,30.0,24.0,33.0,15.0
CLSTN3,1669.0,1631.0,2004.0,2570.0,1900.0
AC018653.4,29.0,11.0,29.0,29.0,17.0
AC018653.1,6.0,4.0,5.0,4.0,4.0
PEX5,1511.0,1261.0,1286.0,1425.0,1127.0
ACSM4,8.0,7.0,4.0,16.0,5.0
CD163L1,198.0,169.0,142.0,613.0,196.0
CD163,0.0,4.0,3.0,10.0,1.0
APOBEC1,3.0,5.0,8.0,10.0,5.0
GDF3,2.0,3.0,0.0,2.0,2.0
DPPA3,0.0,0.0,1.0,3.0,0.0
CLEC4C,1.0,3.0,8.0,2.0,4.0
NANOGNB,0.0,0.0,1.0,2.0,0.0
NANOG,28.0,36.0,27.0,15.0,44.0
SLC2A14,18.0,45.0,34.0,34.0,27.0
AC006517.2,18.0,38.0,10.0,15.0,9.0
SLC2A3,1994.0,2812.0,2418.0,2870.0,1819.0
AC006511.6,161.0,147.0,155.0,319.0,163.0
AC006511.4,308.0,169.0,171.0,431.0,256.0
FOXJ2,720.0,820.0,612.0,916.0,645.0
C3AR1,13.0,34.0,15.0,33.0,11.0
NECAP1,3662.0,3206.0,3982.0,5451.0,3991.0
CLEC4A,159.0,210.0,150.0,499.0,135.0
ZNF705A,2.0,4.0,1.0,6.0,4.0
FAM66C,1582.0,1896.0,1596.0,1338.0,2203.0
AC092111.2,14.0,20.0,9.0,9.0,9.0
AC092111.1,96.0,77.0,76.0,73.0,104.0
FAM90A1,135.0,140.0,184.0,121.0,249.0
LINC02449,65.0,61.0,84.0,33.0,87.0
AC092745.5,547.0,1066.0,802.0,1275.0,561.0
AC092745.4,4.0,13.0,11.0,8.0,13.0
LINC00937,784.0,1052.0,695.0,1138.0,927.0
AC092745.1,1.0,3.0,0.0,5.0,4.0
CLEC6A,0.0,3.0,1.0,5.0,2.0
CLEC4D,1.0,3.0,1.0,2.0,1.0
CLEC4E,1.0,0.0,0.0,0.0,0.0
AC092746.1,0.0,0.0,0.0,0.0,0.0
AICDA,1.0,1.0,1.0,0.0,1.0
MFAP5,6.0,1.0,8.0,8.0,6.0
AC092490.2,2.0,0.0,2.0,1.0,1.0
RIMKLB,4967.0,5230.0,5071.0,6338.0,6544.0
A2ML1-AS1,2279.0,2477.0,2782.0,2981.0,2640.0
AC092490.1,14.0,70.0,38.0,8.0,1.0
A2ML1-AS2,0.0,0.0,0.0,0.0,0.0
A2ML1,99.0,138.0,148.0,219.0,201.0
AC006581.2,500.0,578.0,530.0,927.0,775.0
PHC1,2873.0,2737.0,2871.0,3164.0,2937.0
M6PR,3379.0,3272.0,3579.0,2911.0,2780.0
KLRG1,1096.0,673.0,1245.0,873.0,727.0
AC006581.1,20.0,38.0,36.0,22.0,18.0
LINC00612,127.0,87.0,81.0,98.0,73.0
A2M-AS1,396.0,304.0,299.0,272.0,125.0
A2M,1111.0,594.0,715.0,559.0,494.0
PZP,1140.0,640.0,821.0,647.0,363.0
LINC00987,77.0,47.0,54.0,67.0,25.0
AC010175.1,108.0,117.0,102.0,94.0,61.0
AC009533.3,0.0,1.0,1.0,0.0,1.0
LINC02367,40.0,92.0,91.0,14.0,54.0
AC009533.4,0.0,0.0,1.0,1.0,0.0
AC092821.3,1040.0,948.0,777.0,843.0,727.0
KLRB1,45.0,174.0,52.0,28.0,24.0
AC010186.1,3.0,4.0,4.0,0.0,4.0
AC010186.3,110.0,53.0,74.0,36.0,62.0
CLEC2D,1123.0,661.0,856.0,710.0,863.0
LINC02390,1.0,0.0,1.0,1.0,2.0
CLECL1,3.0,2.0,2.0,0.0,3.0
CD69,1.0,1.0,3.0,14.0,3.0
KLRF1,0.0,0.0,0.0,15.0,13.0
CLEC2B,3.0,2.0,0.0,22.0,2.0
AC091814.1,0.0,0.0,0.0,1.0,0.0
KLRF2,5.0,2.0,49.0,437.0,1.0
CLEC2A,31.0,9.0,286.0,1294.0,4.0
LINC02470,0.0,4.0,254.0,1.0,4.0
CLEC12A-AS1,0.0,0.0,0.0,1.0,0.0
CLEC12A,10.0,8.0,3.0,19.0,7.0
CLEC1B,1.0,1.0,0.0,0.0,0.0
CLEC12B,0.0,0.0,0.0,0.0,0.0
AC024224.2,0.0,0.0,0.0,1.0,0.0
CLEC9A,12.0,3.0,12.0,5.0,16.0
CLEC1A,0.0,3.0,0.0,1.0,0.0
CLEC7A,0.0,0.0,1.0,2.0,1.0
OLR1,0.0,0.0,0.0,1.0,2.0
TMEM52B,5.0,9.0,5.0,3.0,6.0
GABARAPL1,2631.0,2109.0,2954.0,2903.0,2078.0
AC115676.1,0.0,0.0,0.0,0.0,0.0
KLRD1,178.0,201.0,427.0,622.0,170.0
LINC02617,1.0,0.0,0.0,2.0,0.0
LINC02598,0.0,1.0,1.0,1.0,1.0
AC022075.1,22.0,37.0,55.0,53.0,14.0
KLRK1,16.0,15.0,29.0,73.0,26.0
KLRC4,2.0,3.0,0.0,5.0,4.0
KLRC3,31.0,20.0,1.0,73.0,28.0
KLRC2,49.0,16.0,0.0,93.0,10.0
KLRC1,2.0,3.0,1.0,3.0,6.0
EIF2S3B,28.0,16.0,6.0,16.0,23.0
LINC02446,5.0,16.0,9.0,18.0,4.0
MAGOHB,3270.0,2667.0,3361.0,1822.0,2956.0
STYK1,24.0,8.0,11.0,29.0,15.0
YBX3,2299.0,1676.0,2167.0,420.0,1241.0
LINC02366,3.0,8.0,3.0,4.0,5.0
TAS2R7,0.0,1.0,1.0,0.0,0.0
TAS2R8,4.0,3.0,5.0,6.0,3.0
TAS2R9,0.0,4.0,1.0,3.0,3.0
PRH1,10208.0,10916.0,11036.0,11184.0,8667.0
TAS2R10,7.0,6.0,10.0,8.0,4.0
PRR4,754.0,874.0,869.0,791.0,643.0
TAS2R13,8.0,11.0,8.0,5.0,0.0
PRH2,9.0,32.0,19.0,11.0,15.0
TAS2R14,250.0,380.0,286.0,253.0,272.0
TAS2R50,2.0,7.0,1.0,4.0,2.0
TAS2R20,7.0,10.0,7.0,10.0,9.0
TAS2R19,7.0,6.0,10.0,8.0,10.0
TAS2R31,47.0,54.0,62.0,106.0,42.0
TAS2R46,7.0,11.0,3.0,9.0,7.0
TAS2R43,6.0,10.0,7.0,18.0,0.0
TAS2R30,56.0,72.0,63.0,58.0,54.0
AC134349.1,4.0,2.0,3.0,1.0,0.0
SMIM10L1,3700.0,3750.0,4105.0,2453.0,3647.0
TAS2R42,1.0,2.0,0.0,2.0,1.0
AC244131.2,1103.0,1379.0,494.0,1024.0,957.0
PRB3,5.0,19.0,31.0,26.0,19.0
PRB4,3.0,3.0,2.0,3.0,3.0
PRB1,34.0,122.0,18.0,94.0,49.0
PRB2,45.0,65.0,36.0,42.0,45.0
AC078950.1,0.0,0.0,0.0,0.0,0.0
AC007450.1,29.0,37.0,6.0,28.0,16.0
LINC01252,696.0,879.0,264.0,636.0,416.0
ETV6,4866.0,4664.0,5205.0,4138.0,5081.0
BCL2L14,5781.0,6509.0,6716.0,4923.0,5833.0
LRP6,11822.0,12924.0,13047.0,10740.0,12910.0
MANSC1,747.0,521.0,558.0,592.0,580.0
LOH12CR2,232.0,241.0,254.0,215.0,176.0
BORCS5,1844.0,1809.0,1994.0,2290.0,1572.0
DUSP16,5043.0,6336.0,8357.0,3983.0,4697.0
AC007619.1,344.0,340.0,288.0,358.0,221.0
CREBL2,1323.0,1478.0,1628.0,1498.0,1344.0
AC008115.4,20.0,33.0,26.0,21.0,13.0
GPR19,1292.0,1397.0,1361.0,1374.0,1457.0
AC008115.2,1396.0,1554.0,1379.0,1656.0,1754.0
CDKN1B,4767.0,4363.0,5133.0,4118.0,4516.0
AC008115.3,63.0,46.0,38.0,33.0,35.0
AC008115.1,86.0,60.0,73.0,57.0,73.0
APOLD1,3634.0,3704.0,3498.0,1815.0,5336.0
DDX47,150.0,109.0,137.0,156.0,178.0
GPRC5A,36.0,19.0,36.0,12.0,12.0
GPRC5D-AS1,67.0,43.0,71.0,33.0,244.0
GPRC5D,7.0,7.0,0.0,3.0,14.0
AC007688.3,0.0,0.0,0.0,0.0,0.0
HEBP1,2077.0,1490.0,2082.0,727.0,929.0
AC023790.2,59.0,49.0,23.0,40.0,62.0
FAM234B,1024.0,845.0,1302.0,1404.0,1039.0
GSG1,65.0,84.0,174.0,114.0,103.0
EMP1,11.0,19.0,39.0,24.0,43.0
AC022276.1,11.0,15.0,19.0,31.0,6.0
LINC01559,2.0,1.0,1.0,2.0,3.0
GRIN2B,7736.0,7941.0,5733.0,13592.0,14443.0
AC007527.1,2.0,4.0,3.0,5.0,2.0
AC007527.2,0.0,0.0,1.0,1.0,0.0
AC007535.1,100.0,113.0,87.0,125.0,168.0
AC092112.1,1.0,2.0,1.0,1.0,1.0
ATF7IP,13100.0,12840.0,15038.0,13565.0,10668.0
PLBD1,177.0,232.0,270.0,322.0,98.0
AC008114.1,2.0,4.0,11.0,5.0,3.0
PLBD1-AS1,10.0,10.0,10.0,5.0,4.0
GUCY2C,14.0,23.0,10.0,24.0,10.0
AC010168.1,129.0,166.0,279.0,419.0,152.0
AC010168.2,112.0,99.0,160.0,335.0,98.0
HIST4H4,28.0,42.0,61.0,97.0,27.0
H2AFJ,771.0,1337.0,543.0,566.0,636.0
WBP11,5017.0,4467.0,4646.0,4196.0,4673.0
C12orf60,287.0,283.0,308.0,239.0,221.0
SMCO3,0.0,4.0,1.0,5.0,2.0
AC007655.2,7.0,10.0,15.0,14.0,5.0
ART4,34.0,23.0,37.0,35.0,35.0
AC007655.1,0.0,1.0,0.0,0.0,1.0
MGP,11.0,8.0,13.0,4.0,10.0
ERP27,1.0,1.0,1.0,1.0,4.0
ARHGDIB,73.0,154.0,112.0,106.0,165.0
PDE6H,1.0,1.0,2.0,1.0,3.0
LINC01489,22.0,39.0,25.0,97.0,25.0
RERG,867.0,1072.0,710.0,1540.0,871.0
RERG-IT1,0.0,0.0,0.0,0.0,0.0
RERG-AS1,6.0,12.0,3.0,23.0,5.0
PTPRO,11463.0,10944.0,12303.0,14322.0,14602.0
EPS8,2503.0,4006.0,3319.0,4543.0,2807.0
AC073651.1,2.0,5.0,3.0,5.0,2.0
STRAP,17715.0,17922.0,20197.0,15537.0,15984.0
DERA,2329.0,1769.0,2195.0,1023.0,2286.0
SLC15A5,6.0,9.0,18.0,1.0,4.0
MGST1,2044.0,977.0,1756.0,523.0,1049.0
AC007528.1,0.0,0.0,0.0,0.0,0.0
LMO3,3727.0,3311.0,3325.0,4189.0,5736.0
AC007552.2,0.0,0.0,0.0,0.0,0.0
AC007529.2,67.0,82.0,29.0,61.0,36.0
AC007529.1,3.0,1.0,0.0,0.0,0.0
AC092793.1,3.0,0.0,1.0,0.0,0.0
AC092110.1,36.0,6.0,5.0,13.0,4.0
AC048352.1,31.0,23.0,21.0,37.0,9.0
LINC02378,90.0,38.0,38.0,65.0,18.0
RERGL,33.0,34.0,58.0,40.0,29.0
PIK3C2G,29.0,21.0,40.0,15.0,24.0
PLCZ1,3.0,2.0,12.0,2.0,4.0
AC087242.1,1.0,0.0,2.0,0.0,0.0
CAPZA3,0.0,0.0,0.0,0.0,0.0
PLEKHA5,35838.0,31852.0,39247.0,28682.0,35596.0
AC092828.1,335.0,328.0,335.0,219.0,350.0
AEBP2,6735.0,7407.0,7221.0,9181.0,5365.0
AC137561.1,3.0,2.0,1.0,4.0,0.0
AC024901.1,820.0,1197.0,1040.0,1156.0,344.0
LINC02398,404.0,664.0,752.0,786.0,264.0
AC126468.1,7.0,4.0,8.0,16.0,4.0
LINC02468,1.0,2.0,4.0,1.0,0.0
AC129102.1,26.0,33.0,20.0,17.0,36.0
PDE3A,4433.0,5370.0,2711.0,3006.0,5782.0
SLCO1C1,34.0,47.0,21.0,19.0,75.0
SLCO1B3,0.0,2.0,3.0,2.0,0.0
SLCO1B7,4.0,6.0,3.0,4.0,6.0
SLCO1B1,159.0,363.0,24.0,145.0,98.0
SLCO1A2,341.0,1061.0,140.0,675.0,262.0
IAPP,320.0,702.0,40.0,64.0,40.0
PYROXD1,914.0,1172.0,964.0,1177.0,1233.0
RECQL,2193.0,1989.0,1558.0,1883.0,1876.0
GOLT1B,3269.0,3973.0,4253.0,6410.0,3301.0
SPX,14.0,13.0,11.0,10.0,13.0
GYS2,49.0,46.0,44.0,15.0,87.0
LDHB,63559.0,39534.0,54603.0,39571.0,47890.0
AC010197.1,20.0,12.0,14.0,16.0,5.0
AC010185.1,2.0,0.0,0.0,1.0,0.0
KCNJ8,104.0,139.0,186.0,68.0,129.0
ABCC9,72.0,192.0,156.0,66.0,197.0
AC008250.1,7.0,18.0,21.0,20.0,10.0
AC008250.2,0.0,0.0,0.0,0.0,0.0
CMAS,4332.0,4234.0,4731.0,4216.0,4355.0
ST8SIA1,6305.0,6062.0,7947.0,5386.0,5403.0
AC007671.1,11.0,7.0,10.0,3.0,7.0
AC087318.1,0.0,0.0,0.0,0.0,0.0
