	gene	pval	qval	log2fc	mean	zero_mean	grad	coef_mle	coef_sd	ll
676	SLC2A3	0.8351999563006289	0.8566153397955169	-0.01755587172130672	0.2382	False	6.67370493683868e-09	-0.01755587172130672	0.08438815510267125	-2873.4676587718473
677	CLEC2A	0.0	0.0	2.1772237166218464	0.0774	False	5.6615159852590675e-09	2.1772237166218464	0.24501262302998753	-837.4680628467107
678	APOLD1	0.007683635783827469	0.012935413777487323	-0.36599001542143444	0.3524	False	1.2523675576192604e-09	-0.36599001542143444	0.13729786022962123	-2557.0771549457827
679	RERGL	0.0007527396369266803	0.001529958611639594	1.866726966403893	0.0092	False	1.512373652813397e-09	1.866726966403893	0.5539886203879582	-178.31989583379342
680	PDE3A	0.05501301408761816	0.07759240350862928	-0.17029405935997496	0.4244	False	4.280431068375834e-08	-0.17029405935997496	0.0887515205684023	-3737.833525043629
681	SOX5	0.0	0.0	-0.49915775953520325	5.9012	False	1.4186861928217707e-09	-0.49915775953520325	0.04727867382392141	-13282.368791409453
682	FAR2	0.8213592026380476	0.845890013015497	-0.027249067992019708	0.0978	False	9.461193400547852e-10	-0.027249067992019708	0.1206794211600331	-1553.01423536886
683	TMTC1	0.001229437465923633	0.0024297183121020412	0.2571617951251324	0.6816	False	1.979236957416752e-08	0.2571617951251324	0.07956834221405594	-4820.761790301534
684	SYT10	4.92828694742542e-07	1.7733449560915463e-06	0.5846703188897543	0.2164	False	3.182757674008996e-08	0.5846703188897543	0.1162578173198447	-2341.1721015773182
685	CPNE8	0.6320733730186017	0.6745713692834596	-0.0675351609430264	0.0964	False	5.602790885175671e-09	-0.0675351609430264	0.14104775569809574	-1430.9239883405678
686	PRICKLE1	0.008960611179604117	0.014860051707469514	0.2903257708865913	0.2638	False	4.442459566636469e-09	0.2903257708865913	0.11108469583466181	-2638.437636747815
687	ADAMTS20	0.16761854451544633	0.2092616036397582	0.19425769212279337	0.0974	False	5.2845664824258545e-09	0.19425769212279337	0.1407770118191437	-1439.6525913364596
688	NELL2	2.220446049250313e-16	2.2657612747452174e-15	-0.4020741210594096	1.6964	False	9.60572035035276e-10	-0.4020741210594096	0.048599287574899765	-8505.242925571252
689	WNT10B	6.007731545576434e-07	2.1379827564328942e-06	2.081913536817521	0.0174	False	5.156841532246358e-09	2.081913536817521	0.4171361857992919	-304.5577798412459
690	WNT1	2.1208463748978446e-05	5.858691643364212e-05	2.962486186089596	0.0106	False	5.140804463850997e-10	2.962486186089596	0.6967648758738497	-176.30660553661963
691	TUBA1B	6.176308353644799e-10	3.1036725395199995e-09	-0.2385483349752917	10.4722	False	1.4658017455502416e-08	-0.2385483349752917	0.038563459968669	-16525.59026499062
692	TUBA1C	1.6169248162611893e-09	7.69964198219614e-09	0.4499868387498392	0.3884	False	1.674379111572169e-08	0.4499868387498392	0.0745968496455337	-3803.205117345907
693	PRPH	0.0	0.0	3.1519252106524154	0.0592	False	6.516642050630791e-10	3.1519252106524154	0.37224192259996786	-532.565549749492
694	TROAP	0.003644613884897563	0.00657872542400282	-0.41390921567196665	0.14	False	8.639390906114985e-09	-0.41390921567196665	0.1423646530576192	-1708.2782944752723
695	C1QL4	4.198863479132342e-13	2.999188199380244e-12	2.8791045771505464	0.0294	False	2.832752434438245e-11	2.8791045771505464	0.39717181360511566	-443.47471390344816
696	KRT18	0.0	0.0	1.7948033831688617	0.1138	False	6.939319493887153e-11	1.7948033831688617	0.15140598019069057	-1455.730788836338
697	AC076968.2	0.00036390083537329865	0.00079281227750174	0.6104210358321814	0.075	False	7.106123133468478e-11	0.6104210358321814	0.17122764266531196	-1121.942692147076
698	LINC02381	4.3520742565306136e-14	3.567273980762798e-13	2.4884745354463225	0.0364	False	6.723486844045148e-09	2.4884745354463225	0.3295978182949056	-500.1085683925229
699	NEUROD4	0.032913853085339895	0.04847401043496302	-0.6046963330468196	0.045	False	6.917183327306842e-09	-0.6046963330468196	0.2834780843291461	-624.0490645594735
700	PMEL	0.0	0.0	2.7577210985267957	0.0904	False	3.1580873949027532e-09	2.7577210985267957	0.24705930676911778	-906.5860812600075
701	NDUFA4L2	0.3955857416085262	0.44847594511285116	0.1424747852982085	0.0606	False	7.382730546575538e-09	0.1424747852982085	0.1677098789147963	-1018.2567928553048
702	LINC02388	0.3774942989453254	0.42945881563745775	-0.21864931079575706	0.044	False	4.782355598059729e-11	-0.21864931079575706	0.24775493218619085	-687.9272647182505
703	TAFA2	3.1443736503433684e-09	1.4490201153656075e-08	-0.4829030332143635	0.7284	False	4.079804175143309e-08	-0.4829030332143635	0.08151806276516282	-4848.084678670267
704	HMGA2	0.0	0.0	-1.1791972288740946	1.1392	False	1.276256172014767e-08	-1.1791972288740946	0.08061031058768894	-5704.2614575006155
705	LYZ	0.0015021307376656967	0.0029054753146338427	-3.6575870204407592	0.0092	False	5.5929757500127e-10	-3.6575870204407592	1.152260270303356	-126.02629214148227
706	PTPRR	0.3116617334658818	0.3645166473285167	-0.16458208952548062	0.072	False	1.4789178275867454e-09	-0.16458208952548062	0.16267209758288484	-1141.9117929294323
707	LGR5	0.13029454468846913	0.16899422138582246	0.3874864927745584	0.0354	False	2.2234792325049167e-09	0.3874864927745584	0.25611467362575435	-597.5285531996715
708	TRHDE	0.8730692114930043	0.8899788088613704	-0.022220617452686154	0.1662	False	7.714063192545973e-09	-0.022220617452686154	0.13908647008302913	-1870.0525166617244
709	KCNC2	6.083817233260014e-05	0.00015761184542124388	0.6649227881952822	0.2338	False	7.978375933131929e-10	0.6649227881952822	0.1658353447277787	-1873.2605665259298
710	E2F7	0.354356576588593	0.40544230730960296	0.1266026134775023	0.1246	False	4.3926240438738046e-09	0.1266026134775023	0.1366944876150409	-1643.046269534925
711	SYT1	0.0	0.0	-0.42092060436206885	6.011	False	3.652213057718531e-09	-0.42092060436206885	0.044318600397586186	-13631.012497900168
712	AC027288.3	0.0	0.0	-0.8805439478515973	0.323	False	1.4305370543638433e-08	-0.8805439478515973	0.07655381277884069	-3449.825106302334
713	PPFIA2	0.34501746263988675	0.39611648982765413	-0.04683077925416657	2.6198	False	5.805284488244145e-10	-0.04683077925416657	0.04959322854699198	-10059.01043617594
714	TMTC2	0.10325228010890708	0.13693936353966457	-0.09528020874491241	2.2472	False	1.1189551137737898e-07	-0.09528020874491241	0.05847969672514557	-8907.790750963537
715	NTS	0.033087012787734515	0.0486573717466684	-0.4402478843113741	0.162	False	3.790154956145874e-09	-0.4402478843113741	0.2065896500982923	-1335.0977833616323
716	MGAT4C	0.003160755543047067	0.005757296071123983	-0.2297892499960005	2.156	False	1.6184853525312918e-08	-0.2297892499960005	0.07785097729555403	-7574.426922401737
717	LUM	0.18301569889559732	0.226224596904323	-0.5242690839342047	0.0302	False	1.1896499423375006e-09	-0.5242690839342047	0.39373525447659063	-379.70511147580333
718	RMST	1.3322676295501878e-14	1.1584935909132069e-13	0.45112067950517215	2.6914	False	1.6513029819210237e-08	0.45112067950517215	0.05857154786734795	-9419.473435739286
719	AC016152.1	3.1481262041666014e-11	1.830305932655001e-10	1.9562198573970946	0.061	False	1.4205376316907963e-08	1.9562198573970946	0.2946349367491207	-637.9617606725162
720	GAS2L3	0.2252281085832908	0.2720146238928633	-0.14334220786805432	0.2218	False	3.126011647314186e-11	-0.14334220786805432	0.11819669321513052	-2358.4710519962673
721	PARPBP	1.8248658737674006e-05	5.140467250049016e-05	-0.4375439938059634	0.2132	False	4.665934925981996e-09	-0.4375439938059634	0.1021032894365658	-2511.636112624248
722	HELLPAR	1.6625932608427263e-07	6.250350604671903e-07	-0.9666312526978492	0.047	False	1.084708763404377e-09	-0.9666312526978492	0.18469795534151784	-868.7272329172054
723	ASCL1	0.11835154106645596	0.15410356909694786	0.14354550132009983	0.651	False	2.233753874731348e-08	0.14354550132009983	0.09191439947347342	-4325.711880921349
724	RFX4	0.1875619245051965	0.23127240999407703	0.07729578693543017	1.0704	False	3.145126556749366e-10	0.07729578693543017	0.058654018705012106	-6688.615189168444
725	LHX5-AS1	0.009873021487347922	0.016132388051222094	-0.31212491714957635	0.3098	False	3.742314402758928e-09	-0.31212491714957635	0.12096715837384205	-2686.0678093930733
726	NOS1	3.381005309055496e-06	1.0665631889764972e-05	0.996373329716764	0.05	False	1.3865064863090651e-08	0.996373329716764	0.21444895077304066	-789.6084506385788
727	SRRM4	0.6012759844613225	0.6458388662312808	-0.029339832497328477	1.1262	False	9.336941712230334e-09	-0.029339832497328477	0.05614564772642785	-6937.995315097694
728	CIT	0.0005531341059299422	0.001149966956195306	-0.39641034684287607	0.2442	False	7.205399874254947e-11	-0.39641034684287607	0.11478140365486983	-2516.8821936808117
729	KNTC1	8.762112795990262e-06	2.6000334706202558e-05	-0.4073956619263902	0.1998	False	7.58354886095658e-09	-0.4073956619263902	0.09163889447963955	-2551.6442279432363
730	TMEM132B	1.500537649690159e-07	5.662406225245883e-07	-0.5744691884147556	0.3472	False	6.719426967144448e-10	-0.5744691884147556	0.1093707567422806	-2991.554066704215
731	TMEM132C	0.0	0.0	1.7749421053894159	0.3966	False	2.6203538495223056e-09	1.7749421053894159	0.12539012499361019	-2714.2142471663674
732	TMEM132D	1.1833061197563666e-09	5.80052019488415e-09	0.7338440232887745	1.1128	False	4.324100470221581e-08	0.7338440232887745	0.12064862875476973	-4331.174601980087
733	SHISA2	9.547918011776346e-15	8.449484966173758e-14	-0.7609944026694917	0.1798	False	2.466594104509965e-09	-0.7609944026694917	0.09826683991953047	-2341.911090985702
734	MTUS2	0.007931268407618708	0.013329862869947409	-0.2922441993055903	0.2846	False	4.002468047070718e-09	-0.2922441993055903	0.1100738986886799	-2744.6688983842723
735	HSPH1	0.7767454865089574	0.8082679360134832	0.014452969122703786	0.6874	False	1.835934490125207e-08	0.014452969122703786	0.05096920908445714	-5641.286800505468
736	MAB21L1	0.1085508115313274	0.1428300151727992	-0.20030017212755988	0.3192	False	1.8576785606550492e-09	-0.20030017212755988	0.12481775574614058	-2682.5142885079786
737	DCLK1	0.038655062629569414	0.056021829897926693	0.09039824794198098	4.7596	False	1.163852528584359e-07	0.09039824794198098	0.04371626628299182	-12789.775638301515
738	CCNA1	3.866724921408604e-05	0.00010202440425880221	-0.6561109057075162	0.0628	False	8.165093441439564e-10	-0.6561109057075162	0.15943201155498943	-1080.326711212887
739	TRPC4	0.809349978914256	0.8361053501180331	-0.020483835850542465	0.4422	False	1.446232079898857e-08	-0.020483835850542465	0.08490192318458252	-3879.2775594123095
740	LINC02334	0.08970035105652241	0.12008079124032452	0.28857702894058734	0.1436	False	1.7369301266288793e-09	0.28857702894058734	0.17005324007513314	-1513.019165674878
741	AL354809.1	0.20769475031705653	0.2535955437326698	0.17346692245371992	0.0656	False	4.2881683732953755e-09	0.17346692245371992	0.13767985044573428	-1173.1234960869672
742	RGCC	0.1442083850991127	0.18417418275748748	-0.4500427615821086	0.022	False	4.058273443109662e-09	-0.4500427615821086	0.30818571194487937	-420.78949959033
743	ENOX1	2.1909982717005505e-09	1.0334897508021465e-08	0.3391868125227982	3.136	False	1.4944587821660078e-07	0.3391868125227982	0.056692008954323435	-10148.140120074073
744	CKAP2	0.0001717505471912073	0.00039757071109075765	-0.3143182906601748	0.3734	False	1.7199040928062016e-09	-0.3143182906601748	0.08365516722251913	-3585.187752970481
745	AL356295.1	0.002612610376308444	0.0048651962314868605	0.95257070705837	0.0194	False	3.872939561668301e-11	0.95257070705837	0.3164703050055575	-383.3118355340734
746	DIAPH3	6.979941882256924e-07	2.4405391196702532e-06	-0.5872821554801588	0.4546	False	2.1329648165313577e-08	-0.5872821554801588	0.11835782275459365	-3211.085988261306
747	PCDH9	0.0	0.0	-0.8051411046443513	3.8484	False	2.8226735663736397e-08	-0.8051411046443513	0.06973878300849176	-9615.231288101753
748	KLHL1	0.006991050199352422	0.011889541155361262	-0.5440717112303843	0.1554	False	7.123996957310308e-09	-0.5440717112303843	0.20171197358216375	-1357.5398448377168
749	BORA	0.00040732662137510367	0.0008759712287636637	-0.49575313395957693	0.0924	False	7.510420068371215e-09	-0.49575313395957693	0.14022980322295997	-1409.3128372229921
750	KCTD12	0.5425332243664944	0.5916392850234399	-0.11328879513793018	0.0414	False	2.582248377153151e-10	-0.11328879513793018	0.1860283428987342	-789.0938599170262
751	AL445255.1	6.895088766500912e-05	0.00017589512159441102	0.7308198197757168	0.0926	False	1.581580351816477e-08	0.7308198197757168	0.183628737873697	-1178.722304585861
752	AL162493.1	0.0	0.0	4.241457322383812	0.207	False	1.542436739988461e-10	4.241457322383812	0.2541661065066798	-1934.842643677953
753	GPC5	0.024896927671652858	0.03772261768432251	-0.40472734275695954	0.2296	False	4.031613218367924e-09	-0.40472734275695954	0.1804403296550899	-1732.7597858372228
754	GPC6	4.416113186245241e-07	1.600041009509145e-06	-0.290439962342623	3.8116	False	9.03938444955674e-09	-0.290439962342623	0.05751188497980091	-10800.095115115728
755	HS6ST3	0.001209557542019013	0.0023999157579742323	-0.5064406430127376	0.309	False	4.25517167451761e-08	-0.5064406430127376	0.1564722327267222	-2217.7732424661704
756	AL137139.2	0.0	0.0	1.5085825144858018	0.4444	False	1.6955606001686773e-08	1.5085825144858018	0.11916630845329015	-2996.670501433861
757	FGF14	0.08187312530249602	0.11108972225576122	-0.10949118083412485	1.5836	False	1.0762379427692183e-08	-0.10949118083412485	0.06292887142751649	-7605.088731467076
758	FAM155A	0.03861449539836648	0.056021829897926693	0.1313448538408435	4.106	False	1.8670991819886216e-08	0.1313448538408435	0.06350464657645745	-10576.084593996233
759	AL359436.1	0.006419149360919141	0.011029466255874813	1.2217122715944093	0.0102	False	2.6411601764430336e-09	1.2217122715944093	0.44824180466365404	-219.10473137660594
760	MYO16	0.9558203298148271	0.9635285582810758	-0.005075210497697439	0.4758	False	1.3918434837981315e-08	-0.005075210497697439	0.09161140616968726	-3838.9162377209113
761	LINC02306	0.00039146772769504956	0.0008455026516091783	0.7782349412142221	0.0696	False	6.140261852450451e-09	0.7782349412142221	0.21948263479038813	-903.432244758916
762	LINC00645	0.061618757088328424	0.08605971660381065	-0.25774925829464296	0.1226	False	1.3262033029953769e-10	-0.25774925829464296	0.13790542348976664	-1635.8768349540094
763	AL139023.1	0.0	0.0	3.1935979070529834	0.0616	False	2.9279221662810178e-09	3.1935979070529834	0.3501952611300645	-615.1913949037258
764	LINC01551	0.0	0.0	-0.7960634168822524	2.8714	False	3.415457864002214e-08	-0.7960634168822524	0.046022958553912974	-10396.0730270539
765	AKAP6	0.3259212159425544	0.3780988584020353	0.048224018296602604	2.7152	False	3.8492776459212665e-10	0.048224018296602604	0.0490898324509407	-10221.32903165585
766	NKX2-1	0.007027704005464042	0.01193158574781671	-1.3871590390812447	0.0192	False	5.360965240392215e-10	-1.3871590390812447	0.5146148434002445	-255.96575136820798
767	SLC25A21	0.22353632885132546	0.27062509546165314	0.13775031997250733	0.1766	False	3.2162573149958906e-08	0.13775031997250733	0.11317183635898007	-2184.763633493411
768	AL049828.1	0.0040624224886880445	0.007293397645759505	-0.1646022473613361	0.9038	False	1.3462195136644946e-08	-0.1646022473613361	0.05728735773548401	-6257.754953317261
769	AL390800.1	0.021973696902023	0.03354762885805038	0.3368593885153554	0.094	False	9.979958768127628e-10	0.3368593885153554	0.14704737140994878	-1380.0883638702064
770	LRFN5	6.237232952344129e-13	4.272077364619267e-12	0.604360926101275	0.5952	False	2.9003311190906004e-08	0.604360926101275	0.0839952490900986	-4380.685525580797
771	AL442163.1	0.0013351506830061588	0.0026230858212301744	1.3589133931078943	0.0148	False	2.0105026917127533e-10	1.3589133931078943	0.4235598109921178	-269.1783842901692
772	MIS18BP1	0.00015766938362604677	0.00037086775471308395	-0.3947919616377227	0.2788	False	4.7442882374398865e-08	-0.3947919616377227	0.10447913075777618	-2812.9523196710456
773	MDGA2	0.9816412221923023	0.9855835564179742	0.0018230566935253296	1.3906	False	7.054913812336323e-08	0.0018230566935253296	0.0792242513010963	-6427.698425829124
774	AL627171.2	0.0008183454251715627	0.0016532230811546723	-0.38566570583298776	0.085	False	2.047825148655813e-10	-0.38566570583298776	0.11524401333926879	-1458.2201675039191
775	AL365295.1	0.0023361572997715463	0.004374826404066566	-0.4908271967115725	0.0782	False	2.214300021773086e-09	-0.4908271967115725	0.16125511062268727	-1196.3076850491586
776	CDKN3	1.3936986795748396e-05	3.981996227356685e-05	-0.49168132402846076	0.2782	False	1.2912853139095126e-08	-0.49168132402846076	0.11316412450122598	-2657.0761444457617
777	SAMD4A	0.8604876984030396	0.8789455550592846	-0.01576749019043403	0.4402	False	6.863096035596983e-08	-0.01576749019043403	0.08971372485603288	-3768.217729238448
778	DLGAP5	0.00011661127172235553	0.00028441773590818424	-0.5927222203475678	0.2114	False	1.2344621942997402e-09	-0.5927222203475678	0.15382824640071374	-1931.8861308879295
779	OTX2	3.7063217012800465e-05	9.805083865820229e-05	0.3924718310902408	0.218	False	1.471057125095876e-08	0.3924718310902408	0.09514321720122207	-2616.389345069353
780	OTX2-AS1	0.0	0.0	1.2069133270342272	0.2266	False	9.493060410553645e-09	1.2069133270342272	0.1374456247031398	-2095.4729309343747
781	SLC35F4	0.00024231798794316362	0.0005507226998708263	-0.6002525396283281	0.124	False	1.321893944053465e-08	-0.6002525396283281	0.16354562712001472	-1477.2789317903273
782	RTN1	0.13227409370520693	0.17111784437931038	0.07247162993378083	3.3644	False	5.119970518383705e-08	0.07247162993378083	0.04814768638055681	-11090.823231323346
783	AL157911.1	0.1095007619566517	0.1438906201795686	0.25333647965396994	0.0768	False	2.6265311369753907e-09	0.25333647965396994	0.15829166003409437	-1197.735615540763
784	KCNH5	0.002992400619190594	0.005521034352750173	-0.4112652189638102	0.1084	False	1.5580565562570148e-09	-0.4112652189638102	0.13854229220715844	-1539.400617211765
785	SMOC1	2.4410811683139855e-07	9.007679587874485e-07	0.6035722106179784	0.3724	False	1.538337140325752e-08	0.6035722106179784	0.11692226891030601	-2937.993200381553
786	RGS6	1.841785827871867e-05	5.173555696269289e-05	0.5871257827242794	0.7236	False	6.669521651831295e-08	0.5871257827242794	0.1370746623622094	-3330.411392697483
787	PGF	4.096548367193975e-08	1.66526356389999e-07	1.3596928163741653	0.0392	False	4.786101638163637e-10	1.3596928163741653	0.2478189292300225	-630.1575178110851
788	FOS	3.9968028886505635e-14	3.3031428831822843e-13	-0.501496673400392	1.6444	False	1.2798721940030512e-07	-0.501496673400392	0.06632422800167925	-7445.2254657328085
789	NRXN3	2.952455310012425e-06	9.432764568729793e-06	0.26989297075546637	22.2556	False	8.346894627754842e-08	0.26989297075546637	0.05774223352826644	-17400.873609502243
790	CEP128	0.018150453525587196	0.028140238024166195	-0.15471001068879886	0.544	False	1.293763554334193e-08	-0.15471001068879886	0.06548476341393646	-4750.499286851755
791	EML5	0.026367990974009325	0.039830802075542786	-0.24296661844646295	0.1364	False	7.290369651153812e-11	-0.24296661844646295	0.1094075277266053	-1943.4931941931825
792	DLK1	2.5091040356528538e-14	2.1084907862629024e-13	-0.9556982682825974	0.6502	False	4.017143440573781e-08	-0.9556982682825974	0.12539146362576167	-3374.7733341983917
793	DIO3	0.00012821942079765947	0.0003097087458880664	1.0440888027564308	0.0524	False	6.589721290955683e-09	1.0440888027564308	0.27261844991987794	-655.4441064901173
794	PWRN4	0.0	0.0	-0.8277226811891966	0.9542	False	2.318211660037723e-08	-0.8277226811891966	0.06438907721721933	-6051.038207438884
795	PWRN1	0.0	0.0	-0.8644283924950051	0.7886	False	1.292785089034985e-08	-0.8644283924950051	0.06977827005303644	-5395.179026854765
796	GABRB3	0.0018343285768962492	0.003487316686114542	0.15724312837144497	2.2528	False	7.213406732091512e-08	0.15724312837144497	0.050466015089229384	-9456.599442613506
797	GABRG3	0.0013059118507827705	0.002570692619651123	0.3442279960602574	0.549	False	2.030054582476342e-09	0.3442279960602574	0.10708010512329817	-3697.097389183478
798	ARHGAP11B	0.19832666851334846	0.24364455591320452	-0.1845283537078599	0.1912	False	5.463968351215875e-10	-0.1845283537078599	0.1434529556082498	-1955.7033917742715
799	RYR3	0.851371449920719	0.8705229549291605	0.018347739793311446	0.3248	False	2.138417662894687e-09	0.018347739793311446	0.09792311001665925	-3127.747195008149
800	ACTC1	0.0021829048217199	0.004103204552105074	-1.306211763277282	0.0148	False	1.6689813981231663e-09	-1.306211763277282	0.4262886534747688	-276.19747138381393
801	MEIS2	0.00032646639626254803	0.0007222707881914779	0.17383065607634543	10.261	False	6.509341612341561e-08	0.17383065607634543	0.04837579124197241	-15590.632563755193
802	BUB1B	0.00035683137017805677	0.0007808126262101898	-0.47375521281292465	0.1856	False	1.3463990390334692e-08	-0.47375521281292465	0.13270045305363612	-2034.8957883010178
803	KNSTRN	1.4749126406865543e-06	4.9660358272274555e-06	-0.41433538957441346	0.29	False	1.068094070892367e-08	-0.41433538957441346	0.0860580215916975	-3131.8484138110066
804	KNL1	0.01592059686350078	0.02511135151971732	-0.3330495204485195	0.2148	False	3.420432140098517e-08	-0.3330495204485195	0.13815293170677775	-2109.7034984073844
805	NUSAP1	0.0004541609030261906	0.0009642482017541203	-0.3764073122364031	0.6416	False	4.8356743843535436e-09	-0.3764073122364031	0.10734773371591425	-3878.3666724502687
806	AC012405.1	2.267968401081788e-06	7.387519221764782e-06	1.1088513131434548	0.052	False	4.801338201847194e-10	1.1088513131434548	0.23453104763660487	-753.3142175658965
807	SEMA6D	0.0114394523058583	0.01839140242099405	0.15787225869848173	2.5464	False	2.7762524936323915e-09	0.15787225869848173	0.062425268044457416	-9050.208627889526
808	MIR4713HG	0.0	0.0	-1.3401668610427722	0.1804	False	1.0327919924602025e-08	-1.3401668610427722	0.14740096476009726	-1853.4168327986258
809	SCG3	5.8074239925876014e-06	1.7814184026342334e-05	-0.2267260836271131	0.9692	False	5.798608577715637e-09	-0.2267260836271131	0.05001367464704842	-6679.710242452388
810	ONECUT1	6.778527517070643e-07	2.3952394053253158e-06	-0.8779666268372972	0.0842	False	9.620140241246272e-09	-0.8779666268372972	0.1767384560916842	-1165.6224579743619
811	UNC13C	7.067193507492853e-05	0.0001798268068064339	0.5400824942624953	0.2072	False	2.667976899786706e-09	0.5400824942624953	0.1359035816991152	-2089.798049137499
812	PRTG	0.0	0.0	0.9613158724349158	0.8822	False	3.2562053893431253e-09	0.9613158724349158	0.09856249577979107	-4560.175734590549
813	CCNB2	5.578708875964011e-06	1.721823727149386e-05	-0.549777860807239	0.421	False	1.4303752529887249e-08	-0.549777860807239	0.12104957477495797	-2992.489036517912
814	CA12	0.7438040448238623	0.7788587818567041	-0.03767227236995557	0.116	False	4.4545789908839726e-10	-0.03767227236995557	0.11526918300739884	-1742.3795874764267
815	PCLAF	5.1736392947532295e-14	4.1389114358025836e-13	-0.7014456009392113	0.7096	False	6.346556875894567e-08	-0.7014456009392113	0.0931841148094607	-4422.987355831632
816	PIF1	0.04896116508141257	0.06944846110838664	-0.5012517140474564	0.0974	False	1.991749930669029e-08	-0.5012517140474564	0.2545808087896449	-938.283364655155
817	KIF23	4.124591040111092e-05	0.00010825698268008115	-0.5886887767191915	0.1626	False	3.807887903323481e-08	-0.5886887767191915	0.14356906325888014	-1818.8309916761912
818	THSD4	7.278045336178707e-06	2.2054682836905172e-05	-0.34998201638357507	1.7106	False	4.972469016834014e-09	-0.34998201638357507	0.07802709752463736	-6980.041489537115
819	PEAK1	8.500698589486433e-09	3.761371057294882e-08	0.31442379664949927	1.0232	False	5.852572039867627e-09	0.31442379664949927	0.05460436652041449	-6663.867027802452
820	CRABP1	0.8122667600522582	0.8382525903532076	0.03378931387176447	0.3404	False	4.554492485735295e-08	0.03378931387176447	0.1422691278554209	-2411.7377005599265
821	NMB	3.532756309709839e-09	1.6057983225953813e-08	0.8386702482851384	0.0844	False	2.9798007575090883e-10	0.8386702482851384	0.1420342030777269	-1303.2218934536083
822	AGBL1	0.09749231653656731	0.12981666649343185	-0.2875836839352699	0.134	False	4.5886088728269715e-10	-0.2875836839352699	0.17354276954772038	-1468.7871396249507
823	AC020687.1	0.009623999839170727	0.015802955400937155	-0.6762434843388684	0.0302	False	6.141320069569244e-11	-0.6762434843388684	0.261193270475027	-551.8605821816642
824	NTRK3	0.019058814272383318	0.02934757464630105	0.15277233121088715	0.8656	False	1.397105969985768e-08	0.15277233121088715	0.06516538396157529	-5856.1958358514
825	PRC1	0.00014869961368235707	0.00035574070258937097	-0.39343288751466576	0.4124	False	2.420746371648105e-09	-0.39343288751466576	0.10371972381367167	-3325.7998318314935
826	AC110023.1	0.0011058749631105425	0.002204221993676325	-0.2176036137434469	1.0788	False	3.747941691696843e-08	-0.2176036137434469	0.06670646652467108	-6381.613698368934
827	NR2F2-AS1	0.0	0.0	-0.712659322522227	1.654	False	6.483192146735386e-09	-0.712659322522227	0.06591667082160828	-7502.060071916935
828	NR2F2	2.220446049250313e-16	2.2657612747452174e-15	-0.40712612320941854	1.8632	False	2.565765552774957e-08	-0.40712612320941854	0.04979184630866389	-8775.173271756914
829	RBFOX1	0.0	0.0	0.8346126327551993	9.2524	False	4.081515164478112e-08	0.8346126327551993	0.08450280055233361	-10982.429715293187
830	GRIN2A	0.10638067287433928	0.14052929045487356	0.26012447280460005	0.1262	False	1.101142432519478e-08	0.26012447280460005	0.1611000105502126	-1503.6620954799446
831	SHISA9	1.2450017790044399e-05	3.567340340986934e-05	0.5755555125190147	0.3656	False	5.727813096367467e-08	0.5755555125190147	0.13171949041761813	-2704.4781773621057
832	U91319.1	0.13220737051908515	0.17111784437931038	0.22114053985348245	0.1888	False	6.987704095064533e-09	0.22114053985348245	0.14689291467377827	-1921.9831385297473
833	ARL6IP1	0.1458729333298019	0.186062414961482	0.06368515532942941	1.8702	False	2.8294238528281184e-10	0.06368515532942941	0.043791996974663724	-9072.72403440552
834	CDR2	0.453823085230614	0.5031298062423658	0.05264665166077572	0.3072	False	2.268370331717663e-10	0.05264665166077572	0.07028394234926817	-3479.912239402882
835	HS3ST2	0.005623557872280305	0.00978010064744401	0.6170051261761665	0.094	False	2.1400381201380766e-09	0.6170051261761665	0.2228292130046625	-1022.9499471834455
836	PLK1	0.0017958075343353919	0.0034205857796864607	-0.514680577858459	0.193	False	9.762614467616336e-09	-0.514680577858459	0.16485204925638747	-1748.263146042391
837	CACNG3	0.2741470967139641	0.3255903761448505	0.32092572625622007	0.028	False	6.8423014447118595e-09	0.32092572625622007	0.29346823379533105	-487.1614511766267
838	HS3ST4	4.412692433675147e-12	2.792843312452625e-11	0.7531890275191088	0.5348	False	1.8609589598668372e-09	0.7531890275191088	0.10879060669086627	-3573.920251860674
839	GSG1L	1.8008905477984172e-10	9.787448629339224e-10	1.5779294448682475	0.0476	False	6.810363954118745e-10	1.5779294448682475	0.24742418820527493	-687.4823002844497
840	CBLN1	1.9984014443252818e-15	1.921539850312771e-14	1.5508740169854167	0.0648	False	1.0736290989006233e-09	1.5508740169854167	0.19533073198046408	-931.5453209175745
841	TOX3	0.2106580577225723	0.2562750093948568	-0.06933994078870276	1.1418	False	1.7750467945344291e-09	-0.06933994078870276	0.05539404634067101	-6985.08517257165
842	IRX5	0.5980878316986185	0.6431051953748586	-0.2037459052931819	0.0126	False	5.191427796241016e-11	-0.2037459052931819	0.38650292550951554	-272.7664907161206
843	MT3	0.0018848806975733101	0.003569849806010057	-0.37762350359271996	0.1212	False	3.984924155597813e-10	-0.37762350359271996	0.12150845576034534	-1737.117702071649
844	CNGB1	3.9220848790932905e-11	2.2540717695938452e-10	-0.7172607844610666	0.1858	False	7.415860016923962e-09	-0.7172607844610666	0.10856087499491834	-2283.1970382939876
845	CDH8	0.035334898438424966	0.05181703976111337	-0.20387969350663965	0.3916	False	2.4387171755069895e-08	-0.20387969350663965	0.09687799583286621	-3421.65485685441
