name,shared name,type,avgExpression,highestCluster
SCP2,SCP2,None,-0.0207905300589756,nIN
CPT2,CPT2,None,-0.393675883835003,IN
AL606760.2,AL606760.2,None,0.2182928866548,nIN_1
CZIB,CZIB,None,-0.316960779402446,IN
MAGOH,MAGOH,GeneralTF,-0.0958873280298713,IPC
LRP8,LRP8,NeuroDev,-0.176251430854971,nIN_1
NDC1,NDC1,None,0.102787344828796,nIN
YIPF1,YIPF1,None,-0.092996899572807,nIN_1
HSPB11,HSPB11,None,0.0585226749922282,nEN_1
LRRC42,LRRC42,None,-0.0163203480693272,MGE
TMEM59,TMEM59,None,-0.154384575735778,IN
TCEANC2,TCEANC2,None,-0.392087735392893,nIN_1
CYB5RL,CYB5RL,None,-0.488745232127386,nIN_1
MRPL37,MRPL37,None,0.144348903483853,nIN
SSBP3,SSBP3,NeuroDev,-0.0288264708848948,IN_2
TTC4,TTC4,None,-0.366731679477044,nEN_1
PARS2,PARS2,NeuroDisease,-0.198207827483194,nEN_1
TTC22,TTC22,None,0.259792443778258,IN
DHCR24,DHCR24,NeuroDisease,0.551060667123099,IN_2
AC096536.3,AC096536.3,None,0.198214549084794,nEN_1
USP24,USP24,None,-0.15434795551898,nIN_1
AC119674.1,AC119674.1,None,-0.817204275606507,nIN
PLPP3,PLPP3,NeuroDev,-0.240842974420147,MGE
PRKAA2,PRKAA2,GeneralTF,0.0447134088023202,nIN
FYB2,FYB2,None,0.206771007658662,IPC
DAB1,DAB1,NeuroDev,-0.184883591996765,IN_1
MYSM1,MYSM1,None,0.0417775945158635,nIN_1
JUN,JUN,NeuroDev,-0.286281020169732,nIN
FGGY,FGGY,None,-0.27398231954461,nEN
HOOK1,HOOK1,None,0.0018361187345589,nIN
LINC01748,LINC01748,None,-0.967328993555306,IN_2
AC099792.1,AC099792.1,None,-0.925589271967571,nEN_1
NFIA,NFIA,NeuroDisease,-0.17372761113955,nEN_1
NFIA-AS2,NFIA-AS2,None,-0.40685478737177,nEN_1
TM2D1,TM2D1,None,0.0186282613102373,nIN_1
PATJ,PATJ,None,-0.137079573469654,nIN_1
USP1,USP1,None,0.0724651019383114,nEN_1
DOCK7,DOCK7,NeuroDisease,-0.0694078903524236,nIN_1
ATG4C,ATG4C,None,-0.137095081780321,nIN_1
ALG6,ALG6,NeuroDisease,-0.0050160520323126,nEN_1
ITGB3BP,ITGB3BP,None,-0.109274009160183,nIN
EFCAB7,EFCAB7,None,0.136428322387335,IN
PGM1,PGM1,None,-0.466629202000637,IN_1
ROR1,ROR1,NeuroDev,-0.546490852908842,MGE
CACHD1,CACHD1,None,-0.867442384031716,nIN_1
RAVER2,RAVER2,None,-0.311657605389014,nIN_1
JAK1,JAK1,None,0.0220278810899778,IN_2
AK4,AK4,None,-0.630618578873071,IN_2
DNAJC6,DNAJC6,None,0.0952907603716796,MGE
AL139294.1,AL139294.1,None,0.319992004851248,nEN_1
LEPROT,LEPROT,None,0.0839979778887354,nEN_1
LEPR,LEPR,NeuroDev,-0.254947615340854,nEN_1
PDE4B,PDE4B,None,0.47682699680797,IN
SGIP1,SGIP1,None,0.0768978112719871,RG
AL139147.1,AL139147.1,None,-0.571538324885307,nIN
WDR78,WDR78,None,-0.0677366888804664,nIN_1
MIER1,MIER1,None,-0.153025631721947,IN_2
SLC35D1,SLC35D1,None,-0.170419357848072,nIN_1
IL12RB2,IL12RB2,None,-0.966729496720465,IPC
SERBP1,SERBP1,None,-0.156859318128347,MGE
GADD45A,GADD45A,GeneralTF,-0.5376337538159,IN
GNG12,GNG12,None,-1.80321687617393,nEN_1
GNG12-AS1,GNG12-AS1,None,-1.3554324159803,nIN_1
DIRAS3,DIRAS3,None,-0.494405518707473,MGE
WLS,WLS,NeuroDev,-1.5116468535484,IPC
RPE65,RPE65,None,1.13507551414529,nEN_1
DEPDC1,DEPDC1,None,-0.16754922306345,nEN_1
AL033530.1,AL033530.1,None,-0.510703938267456,IN_2
LINC01707,LINC01707,None,-0.697994481933909,MGE
LRRC7,LRRC7,None,0.366508510356365,IPC
LRRC40,LRRC40,None,0.0607663518284398,nIN
SRSF11,SRSF11,None,0.0186502136509248,IPC
ANKRD13C,ANKRD13C,None,0.0765987317286352,nIN_1
HHLA3,HHLA3,None,-0.652861353174081,nEN_1
CTH,CTH,None,-0.467308697211342,IN_1
ZRANB2,ZRANB2,None,-0.0480423233258137,nEN_1
ZRANB2-AS2,ZRANB2-AS2,None,0.199324854398302,nIN_1
NEGR1,NEGR1,NeuroDev,0.115253636461978,IN_2
AL354949.1,AL354949.1,None,0.0026772797515202,MGE
AL513166.1,AL513166.1,None,-0.440087705985273,nIN
AL583808.1,AL583808.1,None,-2.95658329054391,IPC
FPGT,FPGT,None,0.0108626487069447,nIN
TNNI3K,TNNI3K,None,-0.444562422969084,nIN
CRYZ,CRYZ,None,0.915313347557519,nEN_1
TYW3,TYW3,None,0.214971229072781,IN_2
SLC44A5,SLC44A5,None,-0.0289609904350076,nEN_1
ACADM,ACADM,NeuroDisease,0.125205935698214,nIN_1
RABGGTB,RABGGTB,None,-0.130426260620611,nEN_1
ST6GALNAC3,ST6GALNAC3,None,-0.279529294691916,nIN_1
ST6GALNAC5,ST6GALNAC5,None,0.70965351230258,nEN_1
AL035409.1,AL035409.1,None,0.128096086310208,nEN_1
PIGK,PIGK,NeuroDisease,-0.0115845041774019,nIN_1
AK5,AK5,None,0.646463670440652,RG
AC118549.1,AC118549.1,None,-0.0638212313449264,nIN_1
USP33,USP33,NeuroDev,0.154328941024693,MGE
MIGA1,MIGA1,None,0.14236011896951,nIN_1
NEXN,NEXN,NeuroDev,0.360347087780404,nIN_1
FUBP1,FUBP1,GeneralTF,-0.219597803452292,nIN_1
DNAJB4,DNAJB4,None,0.05378785093196,nEN_1
GIPC2,GIPC2,None,0.514627776413797,nIN_1
IFI44L,IFI44L,None,-0.684591818519011,IN_2
IFI44,IFI44,None,0.146039234241558,nIN
ADGRL2,ADGRL2,NeuroDev,0.0678102939348956,RG
AC117944.1,AC117944.1,None,0.470403795899812,RG
LINC01362,LINC01362,None,-0.812709873039931,IN_2
TTLL7,TTLL7,NeuroDev,0.0363842521093412,MGE
AL359504.2,AL359504.2,None,-0.388627319754482,nIN_1
PRKACB,PRKACB,NeuroDisease,0.18581948154941,nIN_1
RPF1,RPF1,None,-0.226481634029548,nEN_1
GNG5,GNG5,None,-0.148788311436189,nEN_1
SSX2IP,SSX2IP,None,-0.68932515759562,nIN_1
C1orf52,C1orf52,None,-0.0809542576151402,nIN
BCL10,BCL10,NeuroDev,0.115901663456644,IN
AL078459.1,AL078459.1,None,-0.272159801983094,nIN_1
DDAH1,DDAH1,None,0.165860050154919,RG
CCN1,CCN1,None,-0.370787033237135,IN
ZNHIT6,ZNHIT6,None,-0.0357272398821291,nIN_1
COL24A1,COL24A1,None,-1.82082854976669,MGE
ODF2L,ODF2L,None,-0.201028077987539,MGE
SH3GLB1,SH3GLB1,None,-0.0372385838590749,nIN_1
SELENOF,SELENOF,None,0.0060764933889664,nEN_1
HS2ST1,HS2ST1,NeuroDisease,0.0394366324638775,IN_2
LMO4,LMO4,NeuroDev,-0.201846073600834,IN_1
PKN2-AS1,PKN2-AS1,None,-0.472163660120383,nEN_1
PKN2,PKN2,None,-0.21349201754393,nIN_1
GTF2B,GTF2B,GeneralTF,-0.0114111706421286,nEN_1
KYAT3,KYAT3,None,-0.0984149291089295,nIN_1
RBMXL1,RBMXL1,None,0.054010104669168,nEN_1
LRRC8B,LRRC8B,None,0.0396744409800473,MGE
LRRC8C-DT,LRRC8C-DT,None,0.0828607227574599,IN_2
LRRC8C,LRRC8C,None,0.200876283455136,nIN_1
LRRC8D,LRRC8D,None,-0.0872135960397135,nIN_1
ZNF326,ZNF326,GeneralTF,0.026915086116367,nIN_1
BARHL2,BARHL2,NeuroDev,-1.08517225495347,MGE
LINC02609,LINC02609,None,-1.32882208417108,IN_2
LINC02788,LINC02788,None,-0.182459672233043,IN_2
ZNF644,ZNF644,None,0.0385941170586194,nIN_1
HFM1,HFM1,None,-0.211634327834569,nIN_1
CDC7,CDC7,None,-0.125999554039498,nIN_1
TGFBR3,TGFBR3,None,-0.382063866253587,IPC
BTBD8,BTBD8,None,0.0357163188041267,nIN
GLMN,GLMN,NeuroDev,0.0154695882760662,nIN_1
RPAP2,RPAP2,None,0.0900228059468374,nIN_1
EVI5,EVI5,None,-0.0086108815724765,nIN_1
RPL5,RPL5,None,-0.226877438248982,MGE
DIPK1A,DIPK1A,None,0.246791076684416,MGE
MTF2,MTF2,None,0.11278792083626,nEN_1
TMED5,TMED5,None,-0.0557208037397075,nIN_1
CCDC18,CCDC18,None,-0.380270496840605,nIN_1
CCDC18-AS1,CCDC18-AS1,None,-0.373216456591574,nIN
DR1,DR1,GeneralTF,-0.160502522799723,IN_2
FNBP1L,FNBP1L,None,0.023844138806659,MGE
BCAR3,BCAR3,None,-0.625904571498141,nEN_1
DNTTIP2,DNTTIP2,None,-0.0297562962313081,IN
GCLM,GCLM,None,-0.267534337929217,nIN_1
ARHGAP29,ARHGAP29,None,-0.192911046016368,IPC
ABCD3,ABCD3,None,0.0540737941438897,nIN_1
F3,F3,None,-0.348553678272334,IN
CNN3,CNN3,None,-0.0302666609987459,nEN_1
AC105942.1,AC105942.1,None,-0.0509658202267235,IN
ALG14,ALG14,None,0.112807579789234,IN_2
TLCD4,TLCD4,None,0.506621399716265,nIN_1
RWDD3,RWDD3,None,0.201655311418813,nIN_1
PTBP2,PTBP2,NeuroDev,0.175671457825622,IN_1
DPYD,DPYD,NeuroDisease,0.482330627678562,RG
DPYD-AS1,DPYD-AS1,None,0.152126665960077,nIN_1
MIR137HG,MIR137HG,None,0.663034186333001,RG
BX005019.1,BX005019.1,None,0.608532909931438,MGE
LINC01776,LINC01776,None,0.601127022937722,RG
SNX7,SNX7,None,0.120217961005547,IN
PLPPR5,PLPPR5,None,0.0666744953211173,nIN
AL445433.2,AL445433.2,None,0.821503552702603,RG
PLPPR4,PLPPR4,NeuroDev,0.750668501149007,nIN
PALMD,PALMD,None,0.868465368534868,IPC
AGL,AGL,None,0.0384009199533612,nEN_1
SLC35A3,SLC35A3,NeuroDisease,0.149637544786883,nEN_1
MFSD14A,MFSD14A,None,-0.0518869428940738,nIN_1
AC093019.2,AC093019.2,None,-0.307789568524034,nIN_1
SASS6,SASS6,NeuroDisease,0.0206414373960022,nIN_1
TRMT13,TRMT13,None,-0.0948233516073976,nIN_1
LRRC39,LRRC39,None,0.148863781690347,nEN_1
DBT,DBT,NeuroDisease,0.0728706496225278,nIN_1
AL445928.2,AL445928.2,None,-0.389887534686301,nIN_1
RTCA-AS1,RTCA-AS1,None,-0.255802434237683,nIN_1
RTCA,RTCA,None,-0.0472189076073982,MGE
CDC14A,CDC14A,None,-0.431257215965026,IN_2
VCAM1,VCAM1,NeuroDev,-1.31164789121887,IN
EXTL2,EXTL2,None,-0.0142756863690826,MGE
SLC30A7,SLC30A7,None,0.0635123153487586,nIN
DPH5,DPH5,None,-0.182720355172053,nEN_1
AC093157.1,AC093157.1,None,-0.316756900037594,MGE
S1PR1,S1PR1,NeuroDev,-0.13594232233099,IN
OLFM3,OLFM3,NeuroDev,-1.18882927924834,MGE
AC114485.1,AC114485.1,None,1.25987697880812,IN_2
COL11A1,COL11A1,None,-0.441892123429735,nIN_1
RNPC3,RNPC3,None,0.0361601069595569,nEN_1
AMY2B,AMY2B,None,-0.463244846497664,nIN_1
PRMT6,PRMT6,None,0.0349859322751715,nIN_1
NTNG1,NTNG1,NeuroDev,-0.0022156383034574,IN_2
VAV3,VAV3,None,-0.0873394603303047,nEN_1
SLC25A24,SLC25A24,None,0.138857451886168,nIN
FAM102B,FAM102B,None,0.0136031144260574,nIN_1
PRPF38B,PRPF38B,None,0.0298672072508168,IN_2
STXBP3,STXBP3,NeuroDev,-0.120970139325143,nEN_1
AKNAD1,AKNAD1,None,0.135616172917133,nIN
GPSM2,GPSM2,NeuroDisease,0.0099742884680177,nIN_1
CLCC1,CLCC1,None,-0.237588024991399,IN_1
WDR47,WDR47,NeuroDev,0.254436840143191,MGE
TAF13,TAF13,NeuroDisease,-0.0461147014205397,nIN
TMEM167B,TMEM167B,None,0.0775581252310234,nIN
C1orf194,C1orf194,None,0.58647213514777,nEN_1
KIAA1324,KIAA1324,None,0.489948211442263,nIN_1
SARS,SARS,None,-0.0615443884850643,nIN
CELSR2,CELSR2,NeuroDev,-0.0514289072364411,IN_2
PSRC1,PSRC1,None,-0.353364588719179,nIN_1
SORT1,SORT1,None,0.0902975376535805,RG
PSMA5,PSMA5,None,-0.16371136105569,RG
CYB561D1,CYB561D1,None,0.476257541014076,nIN_1
GNAI3,GNAI3,NeuroDev,-0.08104959367426,nEN_1
AMPD2,AMPD2,NeuroDisease,0.0221889394856937,nIN
GSTM4,GSTM4,None,-0.393924204456381,IN_1
GSTM3,GSTM3,NeuroDev,0.266560645765504,nIN_1
AHCYL1,AHCYL1,None,-0.339300581343874,nIN_1
STRIP1,STRIP1,None,0.116175987195477,nIN_1
SLC6A17,SLC6A17,NeuroDisease,0.169733092111068,IPC
KCNC4,KCNC4,None,-0.214669451929293,MGE
RBM15-AS1,RBM15-AS1,None,-0.197674767335667,IPC
RBM15,RBM15,None,-0.189010965240836,IN_1
LAMTOR5-AS1,LAMTOR5-AS1,None,-0.378568943964649,nIN_1
SLC16A4,SLC16A4,None,-0.0731107226074276,nIN_1
LAMTOR5,LAMTOR5,None,-0.128253171975077,nEN_1
LRIF1,LRIF1,None,-0.0571215994796749,nEN_1
DRAM2,DRAM2,None,-0.173652241806144,nIN_1
CEPT1,CEPT1,None,-0.106985790911494,nIN_1
WDR77,WDR77,None,0.163613344854639,IN_2
ATP5PB,ATP5PB,NeuroDev,0.0028730129275468,nIN
RAP1A,RAP1A,NeuroDev,0.0390197314305483,IN_2
INKA2,INKA2,None,-0.0295159528919923,nIN_1
DDX20,DDX20,GeneralTF,0.0715505409682931,IN
KCND3,KCND3,None,0.367375904420379,IPC
CTTNBP2NL,CTTNBP2NL,None,0.068136170520987,nIN_1
WNT2B,WNT2B,NeuroDev,-0.195124385429102,IPC
ST7L,ST7L,None,0.0477532643817485,IN
CAPZA1,CAPZA1,None,0.074597189028268,nIN
RHOC,RHOC,None,-0.266966741968823,IN
SLC16A1,SLC16A1,None,0.0822607110080606,nEN_1
SLC16A1-AS1,SLC16A1-AS1,None,0.360031704119844,nIN_1
LRIG2-DT,LRIG2-DT,None,-0.209140649479283,nIN_1
LRIG2,LRIG2,NeuroDev,0.0984940893924959,RG
MAGI3,MAGI3,None,0.0402303690191985,IN_1
PHTF1,PHTF1,GeneralTF,-0.309613698072329,nIN_1
RSBN1,RSBN1,None,-0.0006556792193017,nIN_1
AP4B1,AP4B1,NeuroDisease,0.225049781349563,nIN_1
DCLRE1B,DCLRE1B,None,0.37963057994926,IN_2
HIPK1,HIPK1,NeuroDev,0.077728745745502,IPC
SYT6,SYT6,None,0.486516441108863,nIN_1
TRIM33,TRIM33,GeneralTF,-0.0185006670454201,nIN_1
BCAS2,BCAS2,None,0.0500447344176443,nIN_1
NRAS,NRAS,NeuroDisease,-0.0359692162116601,nIN_1
CSDE1,CSDE1,NeuroDisease,-0.0269736433995335,nIN
SIKE1,SIKE1,None,-0.161183812627368,nEN_1
TSPAN2,TSPAN2,NeuroDev,0.399927920208559,RG
NHLH2,NHLH2,NeuroDev,-2.39923610257432,MGE
SLC22A15,SLC22A15,None,-0.525749133955966,IN
ATP1A1,ATP1A1,NeuroDisease,0.011360947867117,nIN_1
ATP1A1-AS1,ATP1A1-AS1,None,-0.194894990727094,nEN_1
CD58,CD58,None,-0.420347095090025,nIN_1
IGSF3,IGSF3,None,0.247358708066755,nEN_1
PTGFRN,PTGFRN,None,0.340378811742057,IN_2
CD101,CD101,None,0.149670050773819,nEN_1
TTF2,TTF2,None,0.185970436234317,IN_2
MAN1A2,MAN1A2,None,0.0289019927923773,nIN_1
GDAP2,GDAP2,None,0.013892780010146,RG
WDR3,WDR3,None,0.172178154948549,nIN_1
WARS2,WARS2,NeuroDisease,-0.262586936209713,nIN_1
WARS2-AS1,WARS2-AS1,None,0.112651278327928,nEN_1
ZNF697,ZNF697,GeneralTF,0.106116642904814,nEN_1
PHGDH,PHGDH,NeuroDisease,-0.420536631379015,nEN_1
NOTCH2,NOTCH2,NeuroDev,-0.118157216844633,IN
SEC22B,SEC22B,None,-0.152914515125672,nIN_1
NBPF26,NBPF26,None,-0.66975911729444,nIN_1
LINC00623,LINC00623,None,-0.040494290518959,IN_1
FAM72B,FAM72B,None,-0.0367959237667247,nIN
SRGAP2C,SRGAP2C,NeuroDev,-0.102796484715709,nIN_1
SRGAP2-AS1,SRGAP2-AS1,None,-0.130533232865757,nIN
LINC02798,LINC02798,None,0.0749141730015131,nIN_1
FAM72C,FAM72C,None,-0.212142227849937,RG
NBPF15,NBPF15,None,0.861908367470266,nIN_1
SRGAP2B,SRGAP2B,NeuroDev,0.193437823113657,IN_2
FAM72D,FAM72D,None,-0.135177408739898,nIN_1
NBPF20,NBPF20,None,0.520296651812117,IPC
GPR89A,GPR89A,None,0.515588972714846,nIN_1
PDZK1,PDZK1,None,0.287867281291082,nIN
RNF115,RNF115,None,0.256535732718641,nEN
POLR3C,POLR3C,None,0.48366466650406,IPC
PIAS3,PIAS3,None,-0.0039650657440937,nIN
PEX11B,PEX11B,NeuroDisease,0.274308698213128,nIN_1
RBM8A,RBM8A,GeneralTF,0.130761787960305,nIN
LIX1L-AS1,LIX1L-AS1,None,0.295305133457049,nEN_1
LIX1L,LIX1L,None,0.180863020055107,IN_1
POLR3GL,POLR3GL,None,-0.183020327778565,nIN
TXNIP,TXNIP,None,0.30779746820884,nIN
NBPF10,NBPF10,None,0.0644504649622704,nIN_1
AC245407.2,AC245407.2,None,-1.14875372822467,IN
NBPF12,NBPF12,None,0.54859924465732,IPC
PRKAB2,PRKAB2,None,0.458695524025801,IN
AC242426.2,AC242426.2,None,0.198334676667544,nIN_1
LINC00624,LINC00624,None,0.119965430271756,IN_2
BCL9,BCL9,None,0.39778514042326,IPC
ACP6,ACP6,None,0.531795064020665,nIN_1
GPR89B,GPR89B,None,0.762776459028248,nIN_1
NBPF11,NBPF11,None,0.451179412950631,IN
LINC01138,LINC01138,None,-0.390926068831715,nIN
NBPF14,NBPF14,None,0.0604133267247352,nEN_1
PDE4DIP,PDE4DIP,None,0.569876000437714,MGE
NBPF9,NBPF9,None,0.0785221717701219,nIN_1
AC245297.3,AC245297.3,None,0.233428449624745,nIN
NOTCH2NLC,NOTCH2NLC,NeuroDev,-0.277232821605212,IN_2
NBPF19,NBPF19,None,-0.167610219340585,nIN_1
HIST2H2BE,HIST2H2BE,GeneralTF,0.58201140357507,RG
HIST2H2AC,HIST2H2AC,None,-1.0540324314216,nIN_1
BOLA1,BOLA1,None,0.0872404879329196,IN
SV2A,SV2A,None,0.699791759439853,nIN_1
SF3B4,SF3B4,None,0.167361189381847,nIN_1
OTUD7B,OTUD7B,None,0.106167028213854,nEN
AC244033.2,AC244033.2,None,0.443171792273944,nEN
VPS45,VPS45,None,0.465825076343491,MGE
PLEKHO1,PLEKHO1,None,0.223457259359346,nIN
ANP32E,ANP32E,None,0.187422627588982,IN
CA14,CA14,None,0.0744075463796162,nEN
APH1A,APH1A,None,0.150967486419722,IN
C1orf54,C1orf54,None,0.0214844474186846,IPC
MRPS21,MRPS21,None,0.497053032171025,IN
PRPF3,PRPF3,None,0.484709788475758,nEN_1
RPRD2,RPRD2,None,0.401540028891062,nIN_1
TARS2,TARS2,None,0.410735338305429,IPC
ADAMTSL4-AS1,ADAMTSL4-AS1,None,0.221971548055237,nEN_1
MCL1,MCL1,None,0.132873724622986,nIN
ENSA,ENSA,None,0.343818583010748,IN
GOLPH3L,GOLPH3L,None,0.378690144838401,nIN_1
ARNT,ARNT,GeneralTF,0.4455658563335,nIN_1
SETDB1,SETDB1,GeneralTF,0.444857137509487,nEN_1
CERS2,CERS2,GeneralTF,0.110980895192486,nEN_1
PRUNE1,PRUNE1,NeuroDisease,0.571556223244327,IN
BNIPL,BNIPL,None,1.40541666877397,nIN_1
C1orf56,C1orf56,None,0.211498999616363,IN
CDC42SE1,CDC42SE1,None,0.220419114881598,MGE
MLLT11,MLLT11,None,0.434167276980189,MGE
GABPB2,GABPB2,None,0.336718221486132,nIN_1
SEMA6C,SEMA6C,NeuroDev,0.276121573707002,MGE
SCNM1,SCNM1,None,0.306164043123118,IPC
VPS72,VPS72,GeneralTF,0.211955247774588,IPC
PIP5K1A,PIP5K1A,None,0.319408492153705,RG
PSMD4,PSMD4,None,0.208529597261355,nIN
PI4KB,PI4KB,None,0.279451406064458,IPC
AL391069.2,AL391069.2,None,0.280406125120506,IPC
SELENBP1,SELENBP1,None,0.32637645808266,nEN
PSMB4,PSMB4,None,0.319802603109364,IN
POGZ,POGZ,NeuroDisease,0.31852911834284,MGE
TUFT1,TUFT1,None,0.648931077403828,nEN_1
SNX27,SNX27,NeuroDisease,0.394065398863055,IPC
CELF3,CELF3,None,0.320226751925042,MGE
RIIAD1,RIIAD1,None,-0.028564241228769,nEN_1
AL589765.7,AL589765.7,None,-0.394034240783533,IN_2
MRPL9,MRPL9,None,0.0585517045185257,nEN_1
TDRKH,TDRKH,None,0.488694292648674,MGE
TDRKH-AS1,TDRKH-AS1,None,0.578242292694755,IN
THEM4,THEM4,None,0.368425042776228,nEN_1
S100A10,S100A10,None,0.615635980781109,IN_2
S100A6,S100A6,NeuroDev,1.61214337379035,nEN_1
S100A13,S100A13,None,-0.831839740038905,IN_2
CHTOP,CHTOP,None,0.0973157937614955,nIN
SNAPIN,SNAPIN,NeuroDev,0.237194171987412,IPC
ILF2,ILF2,GeneralTF,0.197156174760631,IN_2
INTS3,INTS3,None,0.371674195354846,nEN_1
SLC27A3,SLC27A3,None,0.371982080955923,nEN_1
GATAD2B,GATAD2B,NeuroDisease,0.41605802018643,MGE
DENND4B,DENND4B,None,0.0999618181298784,nEN_1
CRTC2,CRTC2,GeneralTF,-0.0127485642257993,nEN_1
SLC39A1,SLC39A1,None,0.0170247287580074,nIN
AL358472.4,AL358472.4,None,0.160560344817919,nIN_1
JTB,JTB,None,0.0635944707022626,IPC
RAB13,RAB13,NeuroDev,-0.292063849836567,nEN_1
RPS27,RPS27,None,0.0450126264755962,IN_1
NUP210L,NUP210L,None,0.129071080838523,nIN_1
TPM3,TPM3,None,0.116085081935838,MGE
C1orf43,C1orf43,None,0.213595926660387,IN_1
UBAP2L,UBAP2L,None,0.198242744806028,IN
HAX1,HAX1,NeuroDisease,0.0133153396429016,MGE
ATP8B2,ATP8B2,None,0.564010527167326,RG
UBE2Q1,UBE2Q1,None,0.190375079333532,IN
ADAR,ADAR,NeuroDisease,0.312497614632753,RG
KCNN3,KCNN3,NeuroDisease,-0.108424131832863,IN_2
PMVK,PMVK,None,-0.0255574636343217,nEN_1
PBXIP1,PBXIP1,None,-0.293687811274455,IN
PYGO2,PYGO2,NeuroDev,0.45548644959,nIN_1
SHC1,SHC1,None,-0.129349852136657,nEN_1
CKS1B,CKS1B,None,-0.0836950316121296,nIN
FLAD1,FLAD1,NeuroDisease,0.0929472660918866,IPC
ADAM15,ADAM15,None,-0.039942556839558,nIN_1
EFNA4,EFNA4,NeuroDev,-0.513369925651653,nEN_1
EFNA3,EFNA3,NeuroDev,-0.061123965194169,IN
DPM3,DPM3,None,0.0435593793099107,IN
KRTCAP2,KRTCAP2,None,0.0247216952639131,IN_1
TRIM46,TRIM46,NeuroDev,0.487700583059318,RG
AC234582.1,AC234582.1,None,-0.217490059471921,MGE
THBS3,THBS3,None,0.0830353216683216,nIN_1
MTX1,MTX1,None,-0.10762549665654,nEN_1
GBA,GBA,None,0.0915319831084245,nIN
FAM189B,FAM189B,None,0.297012735703166,nEN_1
SCAMP3,SCAMP3,None,0.290531155124499,IPC
CLK2,CLK2,None,0.0835886575790467,nIN_1
HCN3,HCN3,None,0.61361280052565,nIN_1
FDPS,FDPS,None,0.45713404407063,IPC
RUSC1,RUSC1,None,0.563179288360755,MGE
ASH1L,ASH1L,NeuroDisease,0.481624767006741,MGE
MSTO1,MSTO1,NeuroDisease,-0.0662985075582654,nIN_1
AL353807.5,AL353807.5,None,0.401754743422488,nIN_1
YY1AP1,YY1AP1,None,0.505383274319843,MGE
DAP3,DAP3,None,0.357846047126722,nEN
GON4L,GON4L,None,0.505344390675203,IN_2
SYT11,SYT11,None,0.27921670820717,RG
RIT1,RIT1,NeuroDisease,0.364364061020413,IPC
KHDC4,KHDC4,None,0.414714935242465,nIN_1
ARHGEF2,ARHGEF2,NeuroDev,0.75131952817278,nIN_1
AL355388.3,AL355388.3,None,0.0848667486378443,nIN
SSR2,SSR2,None,0.261203393575466,IPC
UBQLN4,UBQLN4,None,0.521342921939023,nIN_1
LAMTOR2,LAMTOR2,None,0.086058281053733,IN
MEX3A,MEX3A,None,0.270490632856932,nIN_1
LMNA,LMNA,None,0.132446865032412,nIN_1
SEMA4A,SEMA4A,NeuroDev,0.263891942584625,nIN
SLC25A44,SLC25A44,None,0.369180708648737,IN_2
PMF1,PMF1,None,0.150959120753566,IN_2
BGLAP,BGLAP,None,0.272175187398188,nIN
PAQR6,PAQR6,None,0.80908647547434,RG
SMG5,SMG5,None,0.263903684117612,nIN_1
GLMP,GLMP,None,-0.602213031787306,IN_2
CCT3,CCT3,None,0.102111949174395,IN_1
C1orf61,C1orf61,None,-0.122092901283922,nEN_1
MEF2D,MEF2D,NeuroDev,0.338097184208494,nIN_1
IQGAP3,IQGAP3,None,0.520625184817148,nEN_1
NAXE,NAXE,NeuroDisease,0.346068293728269,nIN_1
GPATCH4,GPATCH4,None,-0.0165456642401134,nIN_1
BCAN,BCAN,NeuroDev,2.06668395494,RG
NES,NES,NeuroDev,-0.0525367315059585,IN_2
AL590666.4,AL590666.4,None,0.808558415082894,nIN_1
CRABP2,CRABP2,None,-0.592328096439354,nIN
ISG20L2,ISG20L2,None,0.398136644778161,IN
RRNAD1,RRNAD1,None,0.147601567521974,nEN_1
MRPL24,MRPL24,None,0.263429767512254,IPC
HDGF,HDGF,None,0.1188126041422,IN
PRCC,PRCC,None,0.349238904452191,IN
ARHGEF11,ARHGEF11,None,0.523146362756964,nIN_1
ETV3,ETV3,GeneralTF,0.326758239302698,nEN_1
KIRREL1,KIRREL1,None,0.0836895192162111,nIN_1
AIM2,AIM2,None,0.420923382960307,IN_1
CADM3,CADM3,None,0.371488248315415,MGE
ACKR1,ACKR1,None,0.545040311540203,RG
DUSP23,DUSP23,None,-0.160793449753407,nEN_1
TAGLN2,TAGLN2,GeneralTF,-0.760303207396116,nIN
IGSF9,IGSF9,NeuroDev,0.0714891463778575,nIN
PIGM,PIGM,None,0.173835199107332,nIN_1
IGSF8,IGSF8,NeuroDev,0.263072327269346,nIN_1
ATP1A2,ATP1A2,NeuroDisease,1.17384301873748,nEN
PEA15,PEA15,None,0.459268757226223,RG
DCAF8,DCAF8,None,0.228456648453001,IN_2
PEX19,PEX19,NeuroDisease,-0.0733624077597908,nIN_1
COPA,COPA,None,0.31896790653581,RG
NCSTN,NCSTN,NeuroDev,0.23628948457907,IN
NHLH1,NHLH1,NeuroDev,-1.98077368104369,IN_2
VANGL2,VANGL2,NeuroDev,0.120002199771586,nIN_1
F11R,F11R,None,0.540837490691702,IPC
TSTD1,TSTD1,None,0.849516359055021,nIN
USF1,USF1,GeneralTF,0.0923593559558911,MGE
KLHDC9,KLHDC9,None,-0.506772653911243,nIN
PFDN2,PFDN2,None,0.211828672124686,MGE
NIT1,NIT1,None,0.0548345805671713,nEN_1
DEDD,DEDD,None,0.215005533036047,IPC
